Prov_Name,Topic,Characteristic,Total
Nunavut,Language(s) First Learned and Still Understood,   French only,395
Nunavut,Language(s) First Learned and Still Understood,   Both English and French,20
Nunavut,Language(s) First Learned and Still Understood,   Other languages,19310
Nunavut,Mobility Status - Place of Residence 1 Year Ago,Total population 1 year and over,26080
Nunavut,Mobility Status - Place of Residence 1 Year Ago,   Lived at the same address 1 year ago,20590
Nunavut,Mobility Status - Place of Residence 1 Year Ago,"   Lived within the same province/territory 1 year ago, but changed address",4280
Nunavut,Mobility Status - Place of Residence 1 Year Ago,   Lived in a different province/territory or country 1 year ago,1215
Nunavut,Mobility Status - Place of Residence 5 Years Ago,Total population 5 years and over,23285
Nunavut,Mobility Status - Place of Residence 5 Years Ago,   Lived at the same address 5 years ago,10310
Nunavut,Mobility Status - Place of Residence 5 Years Ago,"   Lived within the same province/territory 5 years ago, but changed address",10350
Nunavut,Mobility Status - Place of Residence 5 Years Ago,   Lived in a different province/territory or country 5 years ago,2630
Nunavut,Immigration Characteristics,Total - All persons,26665
Nunavut,Immigration Characteristics,   Canadian-born population,26200
Nunavut,Immigration Characteristics,   Foreign-born population,445
Nunavut,Immigration Characteristics,      Immigrated before 1991,335
Nunavut,Immigration Characteristics,      Immigrated between 1991 and 2001,110
Nunavut,Immigration Characteristics,   Non-permanent residents,25
Nunavut,Aboriginal Population,Total - All persons,26665
Nunavut,Aboriginal Population,   Aboriginal identity population,22720
Nunavut,Aboriginal Population,   Non-Aboriginal population,3945
Nunavut,Visible Minority Status,Total population by visible minority groups,26670
Nunavut,Visible Minority Status,   Visible minority population,210
Nunavut,Visible Minority Status,      Chinese,35
Nunavut,Visible Minority Status,      South Asian,30
Nunavut,Visible Minority Status,      Black,65
Nunavut,Visible Minority Status,      Filipino,35
Nunavut,Visible Minority Status,      Latin American,10
Nunavut,Visible Minority Status,      Southeast Asian,10
Nunavut,Visible Minority Status,      Arab,10
Nunavut,Visible Minority Status,      West Asian,0
Nunavut,Visible Minority Status,      Korean,10
Nunavut,Visible Minority Status,      Japanese,0
Nunavut,Visible Minority Status,"      Visible minority, n.i.e",0
Nunavut,Visible Minority Status,      Multiple visible minorities,0
Nunavut,Visible Minority Status,   All others,26455
Nunavut,Religion,Total - Religion,26670
Nunavut,Religion,   Catholic,6215
Nunavut,Religion,   Protestant,17785
Nunavut,Religion,   Christian Orthodox,20
Nunavut,Religion,"   Christian, n.i.e.",835
Nunavut,Religion,   Muslim,25
Nunavut,Religion,   Jewish,10
Nunavut,Religion,   Buddhist,15
Nunavut,Religion,   Hindu,0
Nunavut,Religion,   Sikh,0
Nunavut,Religion,   Eastern religions,60
Nunavut,Religion,   Other religions,40
Nunavut,Religion,   No religious affiliation,1655
Nunavut,School Attendance,Total population 15 years and over attending school full time,2710
Nunavut,School Attendance,   Age group 15-19 attending full time,1570
Nunavut,School Attendance,   Age group 20-24 attending full time,465
Nunavut,School Attendance,Total population 15 years and over attending school part time,595
Nunavut,School Attendance,   Age group 15-19 attending part time,60
Nunavut,School Attendance,   Age group 20-24 attending part time,85
Nunavut,Highest Level of Schooling,Total population aged 20-34,6640
Nunavut,Highest Level of Schooling,   % of the population aged 20-34 with less than a high school graduation certificate,42.7
Nunavut,Highest Level of Schooling,   % of the population aged 20-34 with a high school graduation certificate and/or some postsecondary,27
Nunavut,Highest Level of Schooling,   % of the population aged 20-34 with a trades certificate or diploma,9
Nunavut,Highest Level of Schooling,   % of the population aged 20-34 with a college certificate or diploma,13.5
Nunavut,Highest Level of Schooling,"   % of the population aged 20-34 with a university certificate, diploma or degree",7.9
Nunavut,Highest Level of Schooling,Total population aged 35-44,3415
Nunavut,Highest Level of Schooling,   % of the population aged 35-44 with less than a high school graduation certificate,34.3
Nunavut,Highest Level of Schooling,   % of the population aged 35-44 with a high school graduation certificate and/or some postsecondary,19.6
Nunavut,Highest Level of Schooling,   % of the population aged 35-44 with a trades certificate or diploma,16
Nunavut,Highest Level of Schooling,   % of the population aged 35-44 with a college certificate or diploma,19
Nunavut,Highest Level of Schooling,"   % of the population aged 35-44 with a university certificate, diploma or degree",11.1
Nunavut,Highest Level of Schooling,Total population aged 45-64,3465
Nunavut,Highest Level of Schooling,   % of the population aged 45-64 with less than a high school graduation certificate,44.4
Nunavut,Highest Level of Schooling,   % of the population aged 45-64 with a high school graduation certificate and/or some postsecondary,13.6
Nunavut,Highest Level of Schooling,   % of the population aged 45-64 with a trades certificate or diploma,13.6
Nunavut,Highest Level of Schooling,   % of the population aged 45-64 with a college certificate or diploma,14.6
Nunavut,Highest Level of Schooling,"   % of the population aged 45-64 with a university certificate, diploma or degree",13.9
Nunavut,Earnings in 2000, All persons with earnings (counts),12355
Nunavut,Earnings in 2000, Average earnings (all persons with earnings ($)),28215
Nunavut,Earnings in 2000," Worked full year, full time (counts)",5080
Nunavut,Earnings in 2000," Average earnings (worked full year, full time ($))",48078
Nunavut,Income in 2000,Persons 15 years of age and over with income,15450
Nunavut,Income in 2000,Median total income of persons 15 years of age and over ($),17270
Nunavut,Income in 2000,Composition of total income (100%),100
Nunavut,Income in 2000,   Earnings - % of income,83.8
Nunavut,Income in 2000,   Government transfers - % of income,12.9
Nunavut,Income in 2000,   Other money - % of income,3.3
Nunavut,Language Used Most Often at Work,Total - Population 15 years and over who worked since 2000,12545
Nunavut,Language Used Most Often at Work,   English,8135
Nunavut,Language Used Most Often at Work,   French,40
Nunavut,Language Used Most Often at Work,   Non-official language,4190
Nunavut,Language Used Most Often at Work,   English and French,0
Nunavut,Language Used Most Often at Work,   English and non-official language,180
Nunavut,Language Used Most Often at Work,   French and non-official language,0
Nunavut,Language Used Most Often at Work,"   English, French and non-official language",0
Nunavut,Place of Work Status,Employed labour force 15 years and over,9380
Nunavut,Place of Work Status,   Worked at home,455
Nunavut,Place of Work Status,   Worked outside Canada,10
Nunavut,Place of Work Status,   No fixed workplace address,855
Nunavut,Place of Work Status,   Worked at usual place,8065
Nunavut,Mode of Transportation to Work,Total -All modes,8920
Nunavut,Mode of Transportation to Work,"   Car, truck, van, as driver",1750
Nunavut,Mode of Transportation to Work,"   Car, truck, van, as passenger",920
Nunavut,Mode of Transportation to Work,   Public transit,40
Nunavut,Mode of Transportation to Work,   Walked or bicycled,4665
Nunavut,Mode of Transportation to Work,   Other method,1535
Nunavut,Unpaid Work, Persons reporting hours of unpaid work,15385
Nunavut,Unpaid Work, Persons reporting hours of unpaid housework,14560
Nunavut,Unpaid Work," Persons reporting hours looking after children, without pay",11335
Nunavut,Unpaid Work, Persons reporting hours of unpaid care or assistance to seniors,6060
Nunavut,Labour Force Indicators, Participation rate,68.1
Nunavut,Labour Force Indicators, Employment rate,56.2
Nunavut,Labour Force Indicators, Unemployment rate,17.4
Nunavut,Industry,Total - Experienced labour force,10730
Nunavut,Industry,   Agriculture and other resource-based industries,620
Nunavut,Industry,   Manufacturing and construction industries,900
Nunavut,Industry,   Wholesale and retail trade,1390
Nunavut,Industry,   Finance and real estate,395
Nunavut,Industry,   Health and education,2485
Nunavut,Industry,   Business services,1290
Nunavut,Industry,   Other services,3655
Nunavut,Occupation,Total - Experienced labour force,10730
